rule,set,audio_file,true_label,predicted_label,error_type
tail_logmeanexp_t0.25_plus_ood,hard,2af1a5ce-6ebb-4c61-ac0d-037248e2cd11.wav,88,0,known_to_unknown
tail_logmeanexp_t0.25_plus_ood,hard,408b018d-780c-4138-a5e0-36b1b0faa308.wav,102,0,known_to_unknown
tail_logmeanexp_t0.25_plus_ood,hard,d5715d86-9d5b-4aaa-82d3-f774678244d0.wav,122,0,known_to_unknown
tail_logmeanexp_t0.25_plus_ood,hard,46e436dc-f785-430c-8d80-5ad742ee9801.wav,124,0,known_to_unknown
tail_logmeanexp_t0.25_plus_ood,hard,515201d5-eeb9-451a-bfad-c9e85d6bdc13.wav,131,0,known_to_unknown
tail_logmeanexp_t0.25_plus_ood,hard,4d8e68bd-b59d-4664-91fd-cd3f9795b358.wav,135,0,known_to_unknown
tail_logmeanexp_t0.25_plus_ood,hard,16e84aaf-93a9-4bd2-84dd-b935f4b110ae.wav,148,0,known_to_unknown
tail_logmeanexp_t0.25_plus_ood,hard,8eb97bd1-bd29-47ba-ac04-2f07aa34a833.wav,203,0,known_to_unknown
tail_logmeanexp_t0.25_plus_ood,hard,cb4ce90f-6c4a-4bf6-a9f9-08ece1527014.wav,206,0,known_to_unknown
tail_logmeanexp_t0.25_plus_ood,hard,1a801623-6ae4-4806-9c0c-739ba51f7a80.wav,229,0,known_to_unknown
tail_logmeanexp_t0.25_plus_ood,hard,1f819d1b-9bab-4f8d-8dc9-d467425bdf40.wav,232,0,known_to_unknown
tail_logmeanexp_t0.25_plus_ood,hard,3255d9eb-e78c-427b-8ca3-8343e408ee30.wav,251,0,known_to_unknown
tail_logmeanexp_t0.25_plus_ood,hard,b2df868e-d51a-461e-8cac-8a4d04277d78.wav,296,0,known_to_unknown
tail_logmeanexp_t0.25_plus_ood,hard,6df74da1-5cbe-4985-a673-c6bc10e9225e.wav,328,0,known_to_unknown
tail_logmeanexp_t0.25_plus_ood,hard,24886852-6450-460a-86de-c2d439b22042.wav,352,0,known_to_unknown
tail_logmeanexp_t0.25_plus_ood,hard,a6bee71b-cb0b-42c0-b4f1-d4c170a244f2.wav,353,0,known_to_unknown
tail_logmeanexp_t0.25_plus_ood,hard,140071e6-7417-48e0-b972-29ca89c6cbc1.wav,360,0,known_to_unknown
tail_logmeanexp_t0.25_plus_ood,hard,40ce34c1-faf5-4391-ab3b-a96b7a5ea20e.wav,383,0,known_to_unknown
tail_logmeanexp_t0.25_plus_ood,hard,b837727c-22d7-4f3d-a730-6b5c9a9c1982.wav,389,0,known_to_unknown
tail_logmeanexp_t0.25_plus_ood,hard,f0e7ef6b-a5f0-4abb-8d78-d57ed7498ae3.wav,390,0,known_to_unknown
tail_logmeanexp_t0.25_plus_ood,hard,d4c9458c-76e4-46fb-9513-39791d273b5f.wav,420,0,known_to_unknown
tail_logmeanexp_t0.25_plus_ood,hard,1686d3a5-e73c-41d8-87da-331101a52402.wav,0,314,unknown_to_known
tail_logmeanexp_t0.25_plus_ood,hard,9795633f-44db-4f7d-93c6-31a569c7565f.wav,0,376,unknown_to_known
tail_logmeanexp_t0.25_plus_ood,hard,b867fd87-424e-4871-bafb-a71af4b008f2.wav,0,142,unknown_to_known
tail_logmeanexp_t0.25_plus_ood,hard,95cc754e-eaf5-4f90-af91-e2a769c02821.wav,0,122,unknown_to_known
tail_logmeanexp_t0.5_plus_ood,random_val,c50b85f7-9744-4ec9-ab20-983140bf500d.wav,19,0,known_to_unknown
tail_logmeanexp_t0.5_plus_ood,random_val,1686d3a5-e73c-41d8-87da-331101a52402.wav,0,314,unknown_to_known
tail_logmeanexp_t0.5_plus_ood,random_val,9795633f-44db-4f7d-93c6-31a569c7565f.wav,0,376,unknown_to_known
tail_logmeanexp_t0.5_plus_ood,random_val,56f49531-2241-47e7-9021-886f4ab6fd10.wav,420,0,known_to_unknown
tail_logmeanexp_t0.5_plus_ood,random_val,b2afa3fe-5632-4abe-a784-b6e590bcd81f.wav,292,0,known_to_unknown
tail_logmeanexp_t0.5_plus_ood,random_val,85f1b526-73e9-48f3-939b-1c1ea654774e.wav,300,0,known_to_unknown
tail_logmeanexp_t0.5_plus_ood,random_val,b867fd87-424e-4871-bafb-a71af4b008f2.wav,0,142,unknown_to_known
tail_logmeanexp_t0.5_plus_ood,random_val,cad496f3-947c-466b-929d-a8c3bc1a25c9.wav,367,0,known_to_unknown
tail_logmeanexp_t0.5_plus_ood,random_val,9046fd84-09ce-4a19-a28a-614c69e36aee.wav,383,0,known_to_unknown
tail_logmeanexp_t0.5_plus_ood,random_val,0e928e78-2edb-4547-818d-f5fdd53029de.wav,288,0,known_to_unknown
tail_logmeanexp_t0.5_plus_ood,random_val,d1164c59-943c-4548-a0a3-8a24042945ab.wav,377,0,known_to_unknown
tail_logmeanexp_t0.5_plus_ood,random_val,d7b90e9e-4709-4fd6-b760-1b1783fe9cec.wav,203,0,known_to_unknown
tail_logmeanexp_t0.5_plus_ood,random_val,1c0ef815-e536-4e79-bb55-982945a7c584.wav,360,0,known_to_unknown
tail_logmeanexp_t0.5_plus_ood,hard,8f625563-521a-4d2a-9400-2e795efe38f4.wav,12,0,known_to_unknown
tail_logmeanexp_t0.5_plus_ood,hard,169ff386-567d-45cd-b347-3e90a9b24499.wav,19,0,known_to_unknown
tail_logmeanexp_t0.5_plus_ood,hard,797d80a1-63c2-4ccc-ad8b-16e03a8c796c.wav,31,0,known_to_unknown
tail_logmeanexp_t0.5_plus_ood,hard,c376360f-4903-422b-bb00-d4baadeed13c.wav,45,0,known_to_unknown
tail_logmeanexp_t0.5_plus_ood,hard,916b4297-3464-4596-b01b-1b96e849266e.wav,51,0,known_to_unknown
tail_logmeanexp_t0.5_plus_ood,hard,e0a6fa6f-2ff5-4081-a5d5-e59bd31af27a.wav,76,0,known_to_unknown
tail_logmeanexp_t0.5_plus_ood,hard,2e82e383-fbe1-4539-ad55-2cc62d895e7e.wav,84,0,known_to_unknown
tail_logmeanexp_t0.5_plus_ood,hard,2af1a5ce-6ebb-4c61-ac0d-037248e2cd11.wav,88,0,known_to_unknown
tail_logmeanexp_t0.5_plus_ood,hard,408b018d-780c-4138-a5e0-36b1b0faa308.wav,102,0,known_to_unknown
tail_logmeanexp_t0.5_plus_ood,hard,d5715d86-9d5b-4aaa-82d3-f774678244d0.wav,122,0,known_to_unknown
tail_logmeanexp_t0.5_plus_ood,hard,46e436dc-f785-430c-8d80-5ad742ee9801.wav,124,0,known_to_unknown
tail_logmeanexp_t0.5_plus_ood,hard,515201d5-eeb9-451a-bfad-c9e85d6bdc13.wav,131,0,known_to_unknown
tail_logmeanexp_t0.5_plus_ood,hard,4d8e68bd-b59d-4664-91fd-cd3f9795b358.wav,135,0,known_to_unknown
tail_logmeanexp_t0.5_plus_ood,hard,16e84aaf-93a9-4bd2-84dd-b935f4b110ae.wav,148,0,known_to_unknown
tail_logmeanexp_t0.5_plus_ood,hard,8eb97bd1-bd29-47ba-ac04-2f07aa34a833.wav,203,0,known_to_unknown
tail_logmeanexp_t0.5_plus_ood,hard,cb4ce90f-6c4a-4bf6-a9f9-08ece1527014.wav,206,0,known_to_unknown
tail_logmeanexp_t0.5_plus_ood,hard,1a801623-6ae4-4806-9c0c-739ba51f7a80.wav,229,0,known_to_unknown
tail_logmeanexp_t0.5_plus_ood,hard,1f819d1b-9bab-4f8d-8dc9-d467425bdf40.wav,232,0,known_to_unknown
tail_logmeanexp_t0.5_plus_ood,hard,3255d9eb-e78c-427b-8ca3-8343e408ee30.wav,251,0,known_to_unknown
tail_logmeanexp_t0.5_plus_ood,hard,b2df868e-d51a-461e-8cac-8a4d04277d78.wav,296,0,known_to_unknown
tail_logmeanexp_t0.5_plus_ood,hard,6df74da1-5cbe-4985-a673-c6bc10e9225e.wav,328,0,known_to_unknown
tail_logmeanexp_t0.5_plus_ood,hard,24886852-6450-460a-86de-c2d439b22042.wav,352,0,known_to_unknown
tail_logmeanexp_t0.5_plus_ood,hard,a6bee71b-cb0b-42c0-b4f1-d4c170a244f2.wav,353,0,known_to_unknown
tail_logmeanexp_t0.5_plus_ood,hard,140071e6-7417-48e0-b972-29ca89c6cbc1.wav,360,0,known_to_unknown
tail_logmeanexp_t0.5_plus_ood,hard,40ce34c1-faf5-4391-ab3b-a96b7a5ea20e.wav,383,0,known_to_unknown
tail_logmeanexp_t0.5_plus_ood,hard,b837727c-22d7-4f3d-a730-6b5c9a9c1982.wav,389,0,known_to_unknown
tail_logmeanexp_t0.5_plus_ood,hard,f0e7ef6b-a5f0-4abb-8d78-d57ed7498ae3.wav,390,0,known_to_unknown
tail_logmeanexp_t0.5_plus_ood,hard,d4c9458c-76e4-46fb-9513-39791d273b5f.wav,420,0,known_to_unknown
tail_logmeanexp_t0.5_plus_ood,hard,1686d3a5-e73c-41d8-87da-331101a52402.wav,0,314,unknown_to_known
tail_logmeanexp_t0.5_plus_ood,hard,9795633f-44db-4f7d-93c6-31a569c7565f.wav,0,376,unknown_to_known
tail_logmeanexp_t0.5_plus_ood,hard,b867fd87-424e-4871-bafb-a71af4b008f2.wav,0,142,unknown_to_known
tail_logmeanexp_t1_plus_ood,random_val,c50b85f7-9744-4ec9-ab20-983140bf500d.wav,19,0,known_to_unknown
tail_logmeanexp_t1_plus_ood,random_val,9795633f-44db-4f7d-93c6-31a569c7565f.wav,0,376,unknown_to_known
tail_logmeanexp_t1_plus_ood,random_val,56f49531-2241-47e7-9021-886f4ab6fd10.wav,420,0,known_to_unknown
tail_logmeanexp_t1_plus_ood,random_val,b2afa3fe-5632-4abe-a784-b6e590bcd81f.wav,292,0,known_to_unknown
tail_logmeanexp_t1_plus_ood,random_val,85f1b526-73e9-48f3-939b-1c1ea654774e.wav,300,0,known_to_unknown
tail_logmeanexp_t1_plus_ood,random_val,cad496f3-947c-466b-929d-a8c3bc1a25c9.wav,367,0,known_to_unknown
tail_logmeanexp_t1_plus_ood,random_val,9046fd84-09ce-4a19-a28a-614c69e36aee.wav,383,0,known_to_unknown
tail_logmeanexp_t1_plus_ood,random_val,0e928e78-2edb-4547-818d-f5fdd53029de.wav,288,0,known_to_unknown
tail_logmeanexp_t1_plus_ood,random_val,d1164c59-943c-4548-a0a3-8a24042945ab.wav,377,0,known_to_unknown
tail_logmeanexp_t1_plus_ood,random_val,d7b90e9e-4709-4fd6-b760-1b1783fe9cec.wav,203,0,known_to_unknown
tail_logmeanexp_t1_plus_ood,random_val,1c0ef815-e536-4e79-bb55-982945a7c584.wav,360,0,known_to_unknown
tail_logmeanexp_t1_plus_ood,hard,8f625563-521a-4d2a-9400-2e795efe38f4.wav,12,0,known_to_unknown
tail_logmeanexp_t1_plus_ood,hard,169ff386-567d-45cd-b347-3e90a9b24499.wav,19,0,known_to_unknown
tail_logmeanexp_t1_plus_ood,hard,797d80a1-63c2-4ccc-ad8b-16e03a8c796c.wav,31,0,known_to_unknown
tail_logmeanexp_t1_plus_ood,hard,c376360f-4903-422b-bb00-d4baadeed13c.wav,45,0,known_to_unknown
tail_logmeanexp_t1_plus_ood,hard,916b4297-3464-4596-b01b-1b96e849266e.wav,51,0,known_to_unknown
tail_logmeanexp_t1_plus_ood,hard,2e82e383-fbe1-4539-ad55-2cc62d895e7e.wav,84,0,known_to_unknown
tail_logmeanexp_t1_plus_ood,hard,2af1a5ce-6ebb-4c61-ac0d-037248e2cd11.wav,88,0,known_to_unknown
tail_logmeanexp_t1_plus_ood,hard,408b018d-780c-4138-a5e0-36b1b0faa308.wav,102,0,known_to_unknown
tail_logmeanexp_t1_plus_ood,hard,d5715d86-9d5b-4aaa-82d3-f774678244d0.wav,122,0,known_to_unknown
tail_logmeanexp_t1_plus_ood,hard,46e436dc-f785-430c-8d80-5ad742ee9801.wav,124,0,known_to_unknown
tail_logmeanexp_t1_plus_ood,hard,515201d5-eeb9-451a-bfad-c9e85d6bdc13.wav,131,0,known_to_unknown
tail_logmeanexp_t1_plus_ood,hard,4d8e68bd-b59d-4664-91fd-cd3f9795b358.wav,135,0,known_to_unknown
tail_logmeanexp_t1_plus_ood,hard,16e84aaf-93a9-4bd2-84dd-b935f4b110ae.wav,148,0,known_to_unknown
tail_logmeanexp_t1_plus_ood,hard,8eb97bd1-bd29-47ba-ac04-2f07aa34a833.wav,203,0,known_to_unknown
tail_logmeanexp_t1_plus_ood,hard,cb4ce90f-6c4a-4bf6-a9f9-08ece1527014.wav,206,0,known_to_unknown
tail_logmeanexp_t1_plus_ood,hard,1a801623-6ae4-4806-9c0c-739ba51f7a80.wav,229,0,known_to_unknown
tail_logmeanexp_t1_plus_ood,hard,1f819d1b-9bab-4f8d-8dc9-d467425bdf40.wav,232,0,known_to_unknown
tail_logmeanexp_t1_plus_ood,hard,3255d9eb-e78c-427b-8ca3-8343e408ee30.wav,251,0,known_to_unknown
tail_logmeanexp_t1_plus_ood,hard,79676dab-9061-457d-8649-021287271d91.wav,282,0,known_to_unknown
tail_logmeanexp_t1_plus_ood,hard,b2df868e-d51a-461e-8cac-8a4d04277d78.wav,296,0,known_to_unknown
tail_logmeanexp_t1_plus_ood,hard,6df74da1-5cbe-4985-a673-c6bc10e9225e.wav,328,0,known_to_unknown
tail_logmeanexp_t1_plus_ood,hard,24886852-6450-460a-86de-c2d439b22042.wav,352,0,known_to_unknown
tail_logmeanexp_t1_plus_ood,hard,a6bee71b-cb0b-42c0-b4f1-d4c170a244f2.wav,353,0,known_to_unknown
tail_logmeanexp_t1_plus_ood,hard,140071e6-7417-48e0-b972-29ca89c6cbc1.wav,360,0,known_to_unknown
tail_logmeanexp_t1_plus_ood,hard,40ce34c1-faf5-4391-ab3b-a96b7a5ea20e.wav,383,0,known_to_unknown
tail_logmeanexp_t1_plus_ood,hard,b837727c-22d7-4f3d-a730-6b5c9a9c1982.wav,389,0,known_to_unknown
tail_logmeanexp_t1_plus_ood,hard,f0e7ef6b-a5f0-4abb-8d78-d57ed7498ae3.wav,390,0,known_to_unknown
tail_logmeanexp_t1_plus_ood,hard,d4c9458c-76e4-46fb-9513-39791d273b5f.wav,420,0,known_to_unknown
tail_logmeanexp_t1_plus_ood,hard,9795633f-44db-4f7d-93c6-31a569c7565f.wav,0,376,unknown_to_known
linear_evidence,random_val,c50b85f7-9744-4ec9-ab20-983140bf500d.wav,19,0,known_to_unknown
linear_evidence,random_val,9795633f-44db-4f7d-93c6-31a569c7565f.wav,0,376,unknown_to_known
linear_evidence,random_val,56f49531-2241-47e7-9021-886f4ab6fd10.wav,420,0,known_to_unknown
linear_evidence,random_val,b2afa3fe-5632-4abe-a784-b6e590bcd81f.wav,292,0,known_to_unknown
linear_evidence,random_val,85f1b526-73e9-48f3-939b-1c1ea654774e.wav,300,0,known_to_unknown
linear_evidence,random_val,3b438da7-07ef-4501-96dd-f4dea96b5852.wav,0,64,unknown_to_known
linear_evidence,random_val,cad496f3-947c-466b-929d-a8c3bc1a25c9.wav,367,0,known_to_unknown
linear_evidence,random_val,95cc754e-eaf5-4f90-af91-e2a769c02821.wav,0,122,unknown_to_known
linear_evidence,random_val,9046fd84-09ce-4a19-a28a-614c69e36aee.wav,383,0,known_to_unknown
linear_evidence,random_val,0e928e78-2edb-4547-818d-f5fdd53029de.wav,288,0,known_to_unknown
linear_evidence,random_val,d1164c59-943c-4548-a0a3-8a24042945ab.wav,377,0,known_to_unknown
linear_evidence,random_val,d7b90e9e-4709-4fd6-b760-1b1783fe9cec.wav,203,0,known_to_unknown
linear_evidence,random_val,1c0ef815-e536-4e79-bb55-982945a7c584.wav,360,0,known_to_unknown
linear_evidence,hard,8f625563-521a-4d2a-9400-2e795efe38f4.wav,12,0,known_to_unknown
linear_evidence,hard,169ff386-567d-45cd-b347-3e90a9b24499.wav,19,0,known_to_unknown
linear_evidence,hard,797d80a1-63c2-4ccc-ad8b-16e03a8c796c.wav,31,0,known_to_unknown
linear_evidence,hard,916b4297-3464-4596-b01b-1b96e849266e.wav,51,0,known_to_unknown
linear_evidence,hard,2e82e383-fbe1-4539-ad55-2cc62d895e7e.wav,84,0,known_to_unknown
linear_evidence,hard,2af1a5ce-6ebb-4c61-ac0d-037248e2cd11.wav,88,0,known_to_unknown
linear_evidence,hard,d5715d86-9d5b-4aaa-82d3-f774678244d0.wav,122,0,known_to_unknown
linear_evidence,hard,46e436dc-f785-430c-8d80-5ad742ee9801.wav,124,0,known_to_unknown
linear_evidence,hard,515201d5-eeb9-451a-bfad-c9e85d6bdc13.wav,131,0,known_to_unknown
linear_evidence,hard,4d8e68bd-b59d-4664-91fd-cd3f9795b358.wav,135,0,known_to_unknown
linear_evidence,hard,16e84aaf-93a9-4bd2-84dd-b935f4b110ae.wav,148,0,known_to_unknown
linear_evidence,hard,8eb97bd1-bd29-47ba-ac04-2f07aa34a833.wav,203,0,known_to_unknown
linear_evidence,hard,cb4ce90f-6c4a-4bf6-a9f9-08ece1527014.wav,206,0,known_to_unknown
linear_evidence,hard,1a801623-6ae4-4806-9c0c-739ba51f7a80.wav,229,0,known_to_unknown
linear_evidence,hard,1f819d1b-9bab-4f8d-8dc9-d467425bdf40.wav,232,0,known_to_unknown
linear_evidence,hard,3255d9eb-e78c-427b-8ca3-8343e408ee30.wav,251,0,known_to_unknown
linear_evidence,hard,79676dab-9061-457d-8649-021287271d91.wav,282,0,known_to_unknown
linear_evidence,hard,b2df868e-d51a-461e-8cac-8a4d04277d78.wav,296,0,known_to_unknown
linear_evidence,hard,6df74da1-5cbe-4985-a673-c6bc10e9225e.wav,328,0,known_to_unknown
linear_evidence,hard,24886852-6450-460a-86de-c2d439b22042.wav,352,0,known_to_unknown
linear_evidence,hard,a6bee71b-cb0b-42c0-b4f1-d4c170a244f2.wav,353,0,known_to_unknown
linear_evidence,hard,140071e6-7417-48e0-b972-29ca89c6cbc1.wav,360,0,known_to_unknown
linear_evidence,hard,40ce34c1-faf5-4391-ab3b-a96b7a5ea20e.wav,383,0,known_to_unknown
linear_evidence,hard,b837727c-22d7-4f3d-a730-6b5c9a9c1982.wav,389,0,known_to_unknown
linear_evidence,hard,f0e7ef6b-a5f0-4abb-8d78-d57ed7498ae3.wav,390,0,known_to_unknown
linear_evidence,hard,d4c9458c-76e4-46fb-9513-39791d273b5f.wav,420,0,known_to_unknown
linear_evidence,hard,36d71d78-d710-4bd2-a271-0a063618625c.wav,442,0,known_to_unknown
linear_evidence,hard,9795633f-44db-4f7d-93c6-31a569c7565f.wav,0,376,unknown_to_known
linear_evidence,hard,3b438da7-07ef-4501-96dd-f4dea96b5852.wav,0,64,unknown_to_known
linear_evidence,hard,95cc754e-eaf5-4f90-af91-e2a769c02821.wav,0,122,unknown_to_known
